2018-10-02T20:54:52.047,2018-10-02T20:54:52.370,0.323,0.323,-0.118  -0.121
2018-10-02T20:54:53.092,2018-10-02T20:54:53.258,0.166,0.166,-0.118  -0.121
2018-10-02T20:54:54.129,2018-10-02T20:54:54.329,0.2,0.2,-0.118  -0.121
2018-10-02T20:54:55.154,2018-10-02T20:54:55.600,0.446,0.446,-0.118  -0.121
2018-10-02T20:54:56.184,2018-10-02T20:54:56.358,0.174,0.174,-0.118  -0.121
2018-10-02T20:54:57.242,2018-10-02T20:54:57.503,0.261,0.261,-0.118  -0.121
2018-10-02T20:54:58.266,2018-10-02T20:54:58.479,0.213,0.213,-0.118  -0.121
2018-10-02T20:54:59.295,2018-10-02T20:55:00.061,0.766,0.766,-0.118  -0.121
2018-10-02T20:55:00.318,2018-10-02T20:55:00.429,0.111,0.111,-0.118  -0.121
2018-10-02T20:55:01.343,2018-10-02T20:55:01.687,0.344,0.344,-0.118  -0.121
2018-10-02T20:55:02.367,2018-10-02T20:55:02.481,0.114,0.114,-0.118  -0.121
2018-10-02T20:55:03.394,2018-10-02T20:55:03.581,0.187,0.187,-0.118  -0.121
2018-10-02T20:55:04.419,2018-10-02T20:55:04.571,0.152,0.152,-0.118  -0.121
2018-10-02T20:55:05.476,2018-10-02T20:55:05.833,0.357,0.357,-0.118  -0.121
2018-10-02T20:55:06.501,2018-10-02T20:55:06.961,0.46,0.46,-0.118  -0.121
2018-10-02T20:55:07.535,2018-10-02T20:55:07.736,0.201,0.201,-0.118  -0.121
2018-10-02T20:55:08.559,2018-10-02T20:55:08.724,0.165,0.165,-0.118  -0.121
2018-10-02T20:55:09.639,2018-10-02T20:55:09.957,0.318,0.318,-0.118  -0.121
2018-10-02T20:55:10.677,2018-10-02T20:55:10.975,0.298,0.298,-0.118  -0.121
2018-10-02T20:55:11.704,2018-10-02T20:55:11.874,0.17,0.17,-0.118  -0.121
2018-10-02T20:55:12.754,2018-10-02T20:55:12.877,0.123,0.123,-0.118  -0.121
2018-10-02T20:55:13.779,2018-10-02T20:55:14.149,0.37,0.37,-0.118  -0.121
2018-10-02T20:55:14.802,2018-10-02T20:55:15.071,0.269,0.269,-0.118  -0.121
2018-10-02T20:55:15.831,2018-10-02T20:55:16.046,0.215,0.215,-0.118  -0.121
2018-10-02T20:55:16.857,2018-10-02T20:55:17.012,0.155,0.155,-0.118  -0.121
2018-10-02T20:55:17.887,2018-10-02T20:55:17.994,0.107,0.107,-0.118  -0.121
2018-10-02T20:55:18.913,2018-10-02T20:55:19.272,0.359,0.359,-0.118  -0.121
2018-10-02T20:55:19.936,2018-10-02T20:55:20.224,0.288,0.288,-0.118  -0.121
2018-10-02T20:55:20.969,2018-10-02T20:55:21.179,0.21,0.21,-0.118  -0.121
2018-10-02T20:55:21.993,2018-10-02T20:55:22.128,0.135,0.135,-0.118  -0.121
2018-10-02T20:55:23.031,2018-10-02T20:55:23.428,0.397,0.397,-0.118  -0.121
2018-10-02T20:55:24.059,2018-10-02T20:55:24.364,0.305,0.305,-0.118  -0.121
2018-10-02T20:55:25.096,2018-10-02T20:55:25.336,0.24,0.24,-0.118  -0.121
2018-10-02T20:55:26.123,2018-10-02T20:55:26.288,0.165,0.165,-0.118  -0.121
2018-10-02T20:55:27.145,2018-10-02T20:55:27.906,0.761,0.761,-0.118  -0.121
2018-10-02T20:55:28.170,2018-10-02T20:55:28.278,0.108,0.108,-0.118  -0.121
2018-10-02T20:55:29.201,2018-10-02T20:55:29.503,0.302,0.302,-0.118  -0.121
2018-10-02T20:55:30.231,2018-10-02T20:55:30.437,0.206,0.206,-0.118  -0.121
2018-10-02T20:55:31.260,2018-10-02T20:55:31.432,0.172,0.172,-0.118  -0.121
2018-10-02T20:55:32.289,2018-10-02T20:55:33.002,0.713,0.713,-0.118  -0.121
2018-10-02T20:55:33.314,2018-10-02T20:55:33.411,0.097,0.097,-0.118  -0.121
2018-10-02T20:55:34.339,2018-10-02T20:55:34.617,0.278,0.278,-0.118  -0.121
2018-10-02T20:55:35.366,2018-10-02T20:55:35.587,0.221,0.221,-0.118  -0.121
2018-10-02T20:55:36.391,2018-10-02T20:55:36.528,0.137,0.137,-0.118  -0.121
2018-10-02T20:55:37.418,2018-10-02T20:55:37.827,0.409,0.409,-0.118  -0.121
2018-10-02T20:55:38.443,2018-10-02T20:55:38.776,0.333,0.333,-0.118  -0.121
2018-10-02T20:55:39.466,2018-10-02T20:55:40.054,0.588,0.588,-0.118  -0.121
2018-10-02T20:55:40.489,2018-10-02T20:55:40.997,0.508,0.508,-0.118  -0.121
2018-10-02T20:55:41.514,2018-10-02T20:55:41.687,0.173,0.173,-0.118  -0.121
2018-10-02T20:55:42.539,2018-10-02T20:55:42.956,0.417,0.417,-0.118  -0.121
2018-10-02T20:55:43.584,2018-10-02T20:55:44.226,0.642,0.642,-0.118  -0.121
2018-10-02T20:55:44.612,2018-10-02T20:55:44.843,0.231,0.231,-0.118  -0.121
2018-10-02T20:55:45.640,2018-10-02T20:55:45.829,0.189,0.189,-0.118  -0.121
2018-10-02T20:55:46.665,2018-10-02T20:55:46.786,0.121,0.121,-0.118  -0.121
2018-10-02T20:55:47.691,2018-10-02T20:55:48.070,0.379,0.379,-0.118  -0.121
2018-10-02T20:55:48.716,2018-10-02T20:55:48.990,0.274,0.274,-0.118  -0.121
2018-10-02T20:55:49.755,2018-10-02T20:55:49.967,0.212,0.212,-0.118  -0.121
2018-10-02T20:55:50.791,2018-10-02T20:55:50.948,0.157,0.157,-0.118  -0.121
2018-10-02T20:55:51.817,2018-10-02T20:55:52.223,0.406,0.406,-0.118  -0.121
2018-10-02T20:55:52.841,2018-10-02T20:55:53.176,0.335,0.335,-0.118  -0.121
2018-10-02T20:55:53.869,2018-10-02T20:55:54.154,0.285,0.285,-0.118  -0.121
2018-10-02T20:55:54.892,2018-10-02T20:55:55.061,0.169,0.169,-0.118  -0.121
2018-10-02T20:55:55.916,2018-10-02T20:55:56.070,0.154,0.154,-0.118  -0.121
2018-10-02T20:55:56.953,2018-10-02T20:55:57.358,0.405,0.405,-0.118  -0.121
2018-10-02T20:55:57.979,2018-10-02T20:55:58.296,0.317,0.317,-0.118  -0.121
2018-10-02T20:55:59.004,2018-10-02T20:55:59.243,0.239,0.239,-0.118  -0.121
2018-10-02T20:56:00.025,2018-10-02T20:56:00.218,0.193,0.193,-0.118  -0.121
2018-10-02T20:56:01.062,2018-10-02T20:56:01.169,0.107,0.107,-0.118  -0.121
2018-10-02T20:56:02.090,2018-10-02T20:56:02.207,0.117,0.117,-0.118  -0.121
2018-10-02T20:56:03.116,2018-10-02T20:56:03.730,0.614,0.614,-0.118  -0.121
2018-10-02T20:56:04.142,2018-10-02T20:56:04.267,0.125,0.125,-0.118  -0.121
2018-10-02T20:56:05.166,2018-10-02T20:56:05.343,0.177,0.177,-0.118  -0.121
2018-10-02T20:56:06.198,2018-10-02T20:56:06.646,0.448,0.448,-0.118  -0.121
2018-10-02T20:56:07.244,2018-10-02T20:56:07.559,0.315,0.315,-0.118  -0.121
2018-10-02T20:56:08.281,2018-10-02T20:56:08.549,0.268,0.268,-0.118  -0.121
2018-10-02T20:56:09.311,2018-10-02T20:56:10.146,0.835,0.835,-0.118  -0.121
2018-10-02T20:56:10.335,2018-10-02T20:56:10.440,0.105,0.105,-0.118  -0.121
2018-10-02T20:56:11.364,2018-10-02T20:56:11.709,0.345,0.345,-0.118  -0.121
2018-10-02T20:56:12.388,2018-10-02T20:56:12.704,0.316,0.316,-0.118  -0.121
2018-10-02T20:56:13.411,2018-10-02T20:56:13.669,0.258,0.258,-0.118  -0.121
2018-10-02T20:56:14.434,2018-10-02T20:56:14.608,0.174,0.174,-0.118  -0.121
2018-10-02T20:56:15.461,2018-10-02T20:56:15.554,0.093,0.093,-0.118  -0.121
2018-10-02T20:56:16.483,2018-10-02T20:56:16.881,0.398,0.398,-0.118  -0.121
2018-10-02T20:56:17.507,2018-10-02T20:56:17.796,0.289,0.289,-0.118  -0.121
2018-10-02T20:56:18.535,2018-10-02T20:56:18.802,0.267,0.267,-0.118  -0.121
2018-10-02T20:56:19.560,2018-10-02T20:56:19.724,0.164,0.164,-0.118  -0.121
2018-10-02T20:56:20.584,2018-10-02T20:56:20.716,0.132,0.132,-0.118  -0.121
2018-10-02T20:56:21.609,2018-10-02T20:56:21.973,0.364,0.364,-0.118  -0.121
2018-10-02T20:56:22.650,2018-10-02T20:56:22.764,0.114,0.114,-0.118  -0.121
2018-10-02T20:56:23.675,2018-10-02T20:56:23.881,0.206,0.206,-0.118  -0.121
2018-10-02T20:56:24.700,2018-10-02T20:56:24.867,0.167,0.167,-0.118  -0.121
2018-10-02T20:56:25.725,2018-10-02T20:56:25.811,0.086,0.086,-0.118  -0.121
2018-10-02T20:56:26.751,2018-10-02T20:56:27.088,0.337,0.337,-0.118  -0.121
2018-10-02T20:56:27.778,2018-10-02T20:56:28.061,0.283,0.283,-0.118  -0.121
2018-10-02T20:56:28.807,2018-10-02T20:56:29.839,1.032,1.032,-0.118  -0.121
2018-10-02T20:56:29.833,2018-10-02T20:56:29.956,0.123,0.123,-0.118  -0.121
2018-10-02T20:56:30.866,2018-10-02T20:56:31.267,0.401,0.401,-0.118  -0.121
2018-10-02T20:56:31.888,2018-10-02T20:56:32.218,0.33,0.33,-0.118  -0.121
2018-10-02T20:56:32.911,2018-10-02T20:56:33.191,0.28,0.28,-0.118  -0.121
2018-10-02T20:56:33.948,2018-10-02T20:56:34.121,0.173,0.173,-0.118  -0.121
2018-10-02T20:56:34.973,2018-10-02T20:56:35.428,0.455,0.455,-0.118  -0.121
2018-10-02T20:56:36.040,2018-10-02T20:56:36.361,0.321,0.321,-0.118  -0.121
2018-10-02T20:56:37.073,2018-10-02T20:56:37.978,0.905,0.905,-0.118  -0.121
2018-10-02T20:56:38.111,2018-10-02T20:56:38.221,0.11,0.11,-0.118  -0.121
2018-10-02T20:56:39.147,2018-10-02T20:56:39.279,0.132,0.132,-0.118  -0.121
2018-10-02T20:56:40.180,2018-10-02T20:56:40.533,0.353,0.353,-0.118  -0.121
2018-10-02T20:56:41.219,2018-10-02T20:56:41.502,0.283,0.283,-0.118  -0.121
2018-10-02T20:56:42.253,2018-10-02T20:56:42.459,0.206,0.206,-0.118  -0.121
2018-10-02T20:56:43.291,2018-10-02T20:56:43.767,0.476,0.476,-0.118  -0.121
2018-10-02T20:56:44.325,2018-10-02T20:56:44.687,0.362,0.362,-0.118  -0.121
2018-10-02T20:56:45.359,2018-10-02T20:56:45.676,0.317,0.317,-0.118  -0.121
2018-10-02T20:56:46.397,2018-10-02T20:56:46.609,0.212,0.212,-0.118  -0.121
